transaction_id,user_id,date,transaction_type,category,payment_mode,location,notes,year_month,month,day_of_week,is_weekend,year,amount_idr
T6874,U148,2021-02-28,income,freelance,bank_transfer,unknown,pendapatan kursus online,2021-02,2,Sunday,True,2021,1007000
T6136,U092,2021-03-01,expense,pendidikan,kartu,makassar,bayar kursus coding,2021-03,3,Monday,False,2021,589000
T2207,U052,2021-03-01,income,bonus,kartu,jakarta,bonus performance review,2021-03,3,Monday,False,2021,4692000
T1904,U145,2021-03-01,expense,makanan,bank_transfer,bandung,sarapan di warung,2021-03,3,Monday,False,2021,65000
T4339,U086,2021-03-01,expense,tempat_tinggal,qris,yogyakarta,iuran kebersihan lingkungan,2021-03,3,Monday,False,2021,67000
T3221,U134,2021-03-01,expense,hiburan,kartu,balikpapan,langganan Netflix bulanan,2021-03,3,Monday,False,2021,134000
T5301,U063,2021-03-02,expense,tempat_tinggal,kartu,bandung,bayar IPL apartemen,2021-03,3,Tuesday,False,2021,4045000
T2315,U100,2021-03-02,expense,makanan,tunai,surabaya,pesan ayam geprek,2021-03,3,Tuesday,False,2021,44000
T1176,U033,2021-03-02,expense,hiburan,qris,makassar,main game online,2021-03,3,Tuesday,False,2021,132000
T5465,U042,2021-03-03,expense,hiburan,qris,palembang,karaoke bareng teman,2021-03,3,Wednesday,False,2021,100000
T2123,U109,2021-03-04,expense,lainnya,bank_transfer,bandung,transaksi harian rutin,2021-03,3,Thursday,False,2021,181000
T1786,U042,2021-03-04,expense,makanan,bank_transfer,makassar,makan soto ayam,2021-03,3,Thursday,False,2021,60000
T3095,U053,2021-03-04,expense,tagihan,qris,unknown,tagihan provider bulan ini,2021-03,3,Thursday,False,2021,176000
T0824,U007,2021-03-04,expense,hiburan,qris,palembang,main futsal,2021-03,3,Thursday,False,2021,82000
T8494,U145,2021-03-05,expense,makanan,tunai,medan,beli snack kantor,2021-03,3,Friday,False,2021,29000
T7564,U128,2021-03-05,expense,makanan,qris,palembang,makan di mcdonald,2021-03,3,Friday,False,2021,91000
T2336,U144,2021-03-05,expense,transportasi,bank_transfer,unknown,naik gojek pulang,2021-03,3,Friday,False,2021,39000
T7394,U102,2021-03-06,expense,hiburan,bank_transfer,jakarta,nonton di bioskop XXI,2021-03,3,Saturday,True,2021,80000
T0491,U108,2021-03-06,expense,makanan,kartu,semarang,beli roti pagi,2021-03,3,Saturday,True,2021,13000
T3258,U096,2021-03-06,expense,tempat_tinggal,qris,bandung,bayar cicilan sewa tahunan,2021-03,3,Saturday,True,2021,2084000
T7024,U117,2021-03-07,expense,makanan,tunai,denpasar,makan di warteg,2021-03,3,Sunday,True,2021,76000
T5896,U008,2021-03-07,expense,tempat_tinggal,bank_transfer,palembang,bayar kos minggu pertama,2021-03,3,Sunday,True,2021,2250000
T6510,U051,2021-03-08,expense,makanan,kartu,surabaya,pesan shopeefood siang,2021-03,3,Monday,False,2021,107000
T5487,U028,2021-03-08,expense,tempat_tinggal,kartu,yogyakarta,bayar sewa apartemen,2021-03,3,Monday,False,2021,2869000
T3320,U063,2021-03-08,expense,tempat_tinggal,tunai,surabaya,bayar uang kebersihan,2021-03,3,Monday,False,2021,103000
T0575,U068,2021-03-08,expense,pendidikan,tunai,palembang,beli buku pelajaran,2021-03,3,Monday,False,2021,270000
T3798,U058,2021-03-08,expense,makanan,qris,medan,beli kopi pagi,2021-03,3,Monday,False,2021,57000
T7519,U083,2021-03-09,expense,makanan,kartu,jakarta,makan di food court,2021-03,3,Tuesday,False,2021,58000
T5762,U107,2021-03-09,income,bonus,qris,makassar,bonus proyek selesai,2021-03,3,Tuesday,False,2021,2152000
T8971,U091,2021-03-09,expense,pendidikan,tunai,balikpapan,bayar kursus coding,2021-03,3,Tuesday,False,2021,1506000
T11983,U007,2021-03-09,expense,tabungan,bank_transfer,bandung,menabung untuk beli rumah,2021-03,3,Tuesday,False,2021,1384000
T13723,U123,2021-03-10,income,freelance,qris,unknown,bayaran proyek data entry,2021-03,3,Wednesday,False,2021,657000
T0171,U019,2021-03-10,expense,makanan,tunai,palembang,pesan mie ayam,2021-03,3,Wednesday,False,2021,101000
T9973,U005,2021-03-10,expense,kesehatan,kartu,denpasar,konsultasi kulit,2021-03,3,Wednesday,False,2021,269000
T0309,U073,2021-03-11,expense,tagihan,kartu,palembang,bayar wifi rumah,2021-03,3,Thursday,False,2021,242000
T8034,U124,2021-03-11,income,freelance,bank_transfer,jakarta,fee konsultasi bisnis,2021-03,3,Thursday,False,2021,1831000
T3659,U059,2021-03-11,expense,transportasi,tunai,balikpapan,isi saldo e-money,2021-03,3,Thursday,False,2021,75000
T9881,U066,2021-03-12,expense,transportasi,qris,unknown,isi bensin motor,2021-03,3,Friday,False,2021,158000
T12177,U134,2021-03-12,expense,tempat_tinggal,tunai,medan,bayar IPL apartemen,2021-03,3,Friday,False,2021,3035000
T10279,U087,2021-03-13,income,freelance,kartu,palembang,jasa penerjemah dokumen,2021-03,3,Saturday,True,2021,8905000
T4456,U047,2021-03-13,expense,makanan,qris,balikpapan,beli roti pagi,2021-03,3,Saturday,True,2021,9000
T9629,U103,2021-03-13,expense,transportasi,tunai,jakarta,naik bus transjakarta,2021-03,3,Saturday,True,2021,16000
T9860,U115,2021-03-14,expense,transportasi,qris,denpasar,naik taksi online,2021-03,3,Sunday,True,2021,130000
T5639,U017,2021-03-14,income,gaji,kartu,yogyakarta,gaji pokok bulanan,2021-03,3,Sunday,True,2021,19000000
T12977,U084,2021-03-14,expense,hiburan,bank_transfer,medan,beli topup game,2021-03,3,Sunday,True,2021,61000
T3195,U040,2021-03-14,expense,hiburan,bank_transfer,balikpapan,sewa buku di perpus,2021-03,3,Sunday,True,2021,289000
T11977,U138,2021-03-14,income,lainnya,kartu,unknown,beli keperluan dapur,2021-03,3,Sunday,True,2021,161000
T7417,U106,2021-03-15,expense,tempat_tinggal,kartu,bandung,bayar sewa rumah,2021-03,3,Monday,False,2021,2304000
T10593,U022,2021-03-15,expense,makanan,kartu,unknown,makan soto ayam,2021-03,3,Monday,False,2021,99000
T6124,U047,2021-03-16,income,freelance,kartu,semarang,pendapatan nulis artikel,2021-03,3,Tuesday,False,2021,5577000
T0776,U128,2021-03-16,expense,makanan,ewallet,jakarta,pesan mie ayam,2021-03,3,Tuesday,False,2021,84000
T8649,U018,2021-03-16,expense,makanan,ewallet,yogyakarta,sarapan di warung,2021-03,3,Tuesday,False,2021,81000
T7287,U051,2021-03-16,expense,transportasi,kartu,medan,naik angkot ke pasar,2021-03,3,Tuesday,False,2021,8000
T7592,U142,2021-03-17,expense,tabungan,tunai,bandung,simpan untuk keperluan mendesak,2021-03,3,Wednesday,False,2021,1758000
T12103,U046,2021-03-17,expense,transportasi,bank_transfer,surabaya,bayar tol,2021-03,3,Wednesday,False,2021,63000
T2701,U079,2021-03-17,expense,hiburan,qris,yogyakarta,beli topup game,2021-03,3,Wednesday,False,2021,190000
T2038,U053,2021-03-17,expense,kesehatan,tunai,balikpapan,bayar fisioterapi,2021-03,3,Wednesday,False,2021,184000
T13189,U021,2021-03-17,expense,tabungan,tunai,unknown,menabung rutin bulanan,2021-03,3,Wednesday,False,2021,3000000
T9202,U041,2021-03-17,expense,transportasi,qris,denpasar,bayar tol,2021-03,3,Wednesday,False,2021,24000
T12069,U044,2021-03-18,expense,tempat_tinggal,bank_transfer,medan,biaya sewa studio,2021-03,3,Thursday,False,2021,1223000
T11668,U143,2021-03-18,expense,makanan,qris,denpasar,makan di kfc,2021-03,3,Thursday,False,2021,84000
T8883,U011,2021-03-18,expense,kesehatan,kartu,balikpapan,bayar imunisasi,2021-03,3,Thursday,False,2021,369000
T5211,U139,2021-03-18,expense,pendidikan,qris,medan,beli kamus,2021-03,3,Thursday,False,2021,214000
T12649,U086,2021-03-19,expense,transportasi,kartu,surabaya,naik gojek pulang,2021-03,3,Friday,False,2021,28000
T4321,U090,2021-03-19,expense,makanan,tunai,yogyakarta,sarapan di warung,2021-03,3,Friday,False,2021,64000
T2262,U020,2021-03-19,expense,hiburan,bank_transfer,balikpapan,langganan YouTube premium,2021-03,3,Friday,False,2021,143000
T11413,U078,2021-03-20,expense,makanan,bank_transfer,balikpapan,beli kopi pagi,2021-03,3,Saturday,True,2021,58000
T7891,U090,2021-03-20,expense,kesehatan,bank_transfer,unknown,beli masker kesehatan,2021-03,3,Saturday,True,2021,317000
T5337,U079,2021-03-21,expense,makanan,bank_transfer,bandung,makan di warteg,2021-03,3,Sunday,True,2021,66000
T4109,U114,2021-03-22,expense,makanan,tunai,denpasar,makan di warteg,2021-03,3,Monday,False,2021,142000
T4269,U024,2021-03-22,expense,pendidikan,qris,makassar,beli buku referensi,2021-03,3,Monday,False,2021,188000
T5826,U047,2021-03-23,expense,transportasi,bank_transfer,medan,isi saldo e-money,2021-03,3,Tuesday,False,2021,142000
T1771,U123,2021-03-23,expense,transportasi,kartu,makassar,naik KRL commuter line,2021-03,3,Tuesday,False,2021,125000
T13539,U059,2021-03-24,expense,tagihan,tunai,makassar,bayar premi asuransi,2021-03,3,Wednesday,False,2021,375000
T9700,U075,2021-03-24,expense,transportasi,kartu,palembang,ganti oli motor,2021-03,3,Wednesday,False,2021,90000
T2302,U021,2021-03-24,expense,transportasi,bank_transfer,medan,naik angkot ke pasar,2021-03,3,Wednesday,False,2021,12000
T3622,U066,2021-03-25,expense,tagihan,tunai,balikpapan,bayar tagihan phone,2021-03,3,Thursday,False,2021,386000
T6656,U007,2021-03-25,expense,tabungan,bank_transfer,yogyakarta,menabung rutin bulanan,2021-03,3,Thursday,False,2021,1507000
T2648,U033,2021-03-26,expense,tempat_tinggal,tunai,bandung,uang sewa bulan ini,2021-03,3,Friday,False,2021,2641000
T12814,U060,2021-03-26,expense,makanan,qris,semarang,beli kopi pagi,2021-03,3,Friday,False,2021,60000
T11676,U067,2021-03-26,expense,hiburan,qris,yogyakarta,piknik di taman,2021-03,3,Friday,False,2021,124000
T10834,U066,2021-03-26,expense,makanan,kartu,balikpapan,beli cilok,2021-03,3,Friday,False,2021,113000
T10100,U092,2021-03-26,expense,makanan,tunai,yogyakarta,makan bareng keluarga,2021-03,3,Friday,False,2021,175000
T3570,U139,2021-03-27,expense,makanan,qris,jakarta,pesan grabfood,2021-03,3,Saturday,True,2021,98000
T9954,U104,2021-03-27,income,investasi,bank_transfer,medan,dividen saham masuk,2021-03,3,Saturday,True,2021,7837000
T0217,U143,2021-03-27,expense,transportasi,kartu,palembang,bayar parkir inap,2021-03,3,Saturday,True,2021,21000
T3743,U024,2021-03-27,expense,pendidikan,qris,balikpapan,beli peralatan sekolah,2021-03,3,Saturday,True,2021,267000
T0826,U074,2021-03-28,expense,tempat_tinggal,bank_transfer,surabaya,bayar cicilan sewa tahunan,2021-03,3,Sunday,True,2021,4400000
T5909,U062,2021-03-28,expense,tempat_tinggal,qris,palembang,perpanjang sewa kos,2021-03,3,Sunday,True,2021,1361000
T9050,U046,2021-03-28,income,lainnya,qris,surabaya,beli hadiah teman,2021-03,3,Sunday,True,2021,231000
T11602,U006,2021-03-29,expense,hiburan,tunai,bandung,liburan akhir pekan,2021-03,3,Monday,False,2021,788000
T12385,U138,2021-03-29,expense,tempat_tinggal,bank_transfer,semarang,bayar deposit apartemen,2021-03,3,Monday,False,2021,5692000
T4779,U066,2021-03-29,expense,hiburan,bank_transfer,balikpapan,main futsal,2021-03,3,Monday,False,2021,131000
T8163,U016,2021-03-29,expense,hiburan,tunai,surabaya,main bowling,2021-03,3,Monday,False,2021,189000
T10190,U013,2021-03-29,income,bonus,qris,surabaya,tambahan penghasilan bonus,2021-03,3,Monday,False,2021,3838000
T12190,U029,2021-03-30,expense,tagihan,kartu,jakarta,bayar pulsa bulanan,2021-03,3,Tuesday,False,2021,258000
T12470,U061,2021-03-30,expense,pendidikan,tunai,medan,beli buku pelajaran,2021-03,3,Tuesday,False,2021,300000
T1317,U124,2021-03-30,expense,tabungan,kartu,denpasar,menabung untuk beli rumah,2021-03,3,Tuesday,False,2021,1404000
T13958,U022,2021-03-31,expense,tagihan,ewallet,unknown,bayar tagihan phone,2021-03,3,Wednesday,False,2021,169000
T9927,U089,2021-03-31,expense,tagihan,bank_transfer,bandung,bayar premi asuransi,2021-03,3,Wednesday,False,2021,918000
T7475,U027,2021-04-01,expense,makanan,ewallet,denpasar,pesan shopeefood siang,2021-04,4,Thursday,False,2021,136000
T8371,U033,2021-04-01,expense,tempat_tinggal,tunai,bandung,bayar kontrakan,2021-04,4,Thursday,False,2021,3369000
T6942,U036,2021-04-01,expense,kesehatan,kartu,makassar,konsultasi psikolog,2021-04,4,Thursday,False,2021,489000
T2782,U093,2021-04-01,expense,makanan,ewallet,semarang,pesan mie ayam,2021-04,4,Thursday,False,2021,82000
T6261,U135,2021-04-02,expense,pendidikan,kartu,medan,beli kamus,2021-04,4,Friday,False,2021,192000
T7552,U118,2021-04-03,expense,pendidikan,tunai,denpasar,bayar ujian sertifikasi,2021-04,4,Saturday,True,2021,340000
T8073,U045,2021-04-03,expense,makanan,bank_transfer,semarang,beli snack kantor,2021-04,4,Saturday,True,2021,23000
T4053,U111,2021-04-03,expense,tempat_tinggal,tunai,bandung,iuran RT bulanan,2021-04,4,Saturday,True,2021,155000
T13492,U055,2021-04-03,expense,makanan,tunai,yogyakarta,makan di warteg,2021-04,4,Saturday,True,2021,74000
T12805,U038,2021-04-04,expense,tempat_tinggal,bank_transfer,makassar,bayar cicilan sewa tahunan,2021-04,4,Sunday,True,2021,1639000
T0196,U025,2021-04-04,expense,makanan,qris,semarang,makan di kantin,2021-04,4,Sunday,True,2021,23000
T5891,U142,2021-04-04,expense,makanan,bank_transfer,bandung,makan di warung padang,2021-04,4,Sunday,True,2021,102000
T13847,U068,2021-04-04,expense,lainnya,kartu,medan,beli sabun dan sampo,2021-04,4,Sunday,True,2021,128000
T5761,U057,2021-04-04,income,bonus,tunai,bandung,bonus performance review,2021-04,4,Sunday,True,2021,2078000
T13416,U036,2021-04-04,expense,tagihan,kartu,makassar,tagihan provider bulan ini,2021-04,4,Sunday,True,2021,131000
T5030,U122,2021-04-04,expense,makanan,qris,jakarta,beli minuman kekinian,2021-04,4,Sunday,True,2021,118000
T13707,U020,2021-04-05,expense,tempat_tinggal,bank_transfer,yogyakarta,uang sewa bulan ini,2021-04,4,Monday,False,2021,1862000
T3654,U076,2021-04-05,income,lainnya,kartu,makassar,pengeluaran harian,2021-04,4,Monday,False,2021,126000
T3070,U134,2021-04-05,expense,makanan,bank_transfer,palembang,makan siang bareng teman,2021-04,4,Monday,False,2021,81000
T2806,U020,2021-04-05,expense,pendidikan,kartu,makassar,bayar bootcamp,2021-04,4,Monday,False,2021,146000
T0024,U051,2021-04-05,expense,transportasi,kartu,jakarta,naik bus transjakarta,2021-04,4,Monday,False,2021,11000
T11180,U113,2021-04-05,expense,transportasi,qris,balikpapan,bayar parkir inap,2021-04,4,Monday,False,2021,14000
T12733,U057,2021-04-06,expense,makanan,kartu,bandung,pesan shopeefood siang,2021-04,4,Tuesday,False,2021,80000
T8830,U013,2021-04-07,expense,pendidikan,kartu,yogyakarta,bayar les privat,2021-04,4,Wednesday,False,2021,296000
T1019,U022,2021-04-07,expense,tempat_tinggal,tunai,balikpapan,perpanjang sewa kos,2021-04,4,Wednesday,False,2021,2750000
T8849,U117,2021-04-07,expense,tagihan,tunai,jakarta,bayar BPJS kesehatan,2021-04,4,Wednesday,False,2021,504000
T10799,U047,2021-04-07,expense,tagihan,tunai,unknown,bayar BPJS kesehatan,2021-04,4,Wednesday,False,2021,258000
T0334,U074,2021-04-07,expense,makanan,kartu,jakarta,makan berdua di cafe,2021-04,4,Wednesday,False,2021,106000
T3485,U050,2021-04-08,expense,kesehatan,tunai,bandung,beli obat resep,2021-04,4,Thursday,False,2021,112000
T8851,U055,2021-04-08,expense,makanan,tunai,jakarta,makan di warung padang,2021-04,4,Thursday,False,2021,106000
T2948,U125,2021-04-08,expense,tempat_tinggal,qris,makassar,uang sewa bulan ini,2021-04,4,Thursday,False,2021,2031000
T9483,U053,2021-04-08,expense,makanan,kartu,jakarta,pesan mie ayam,2021-04,4,Thursday,False,2021,122000
T8754,U115,2021-04-09,expense,makanan,kartu,surabaya,pesan ayam geprek,2021-04,4,Friday,False,2021,22000
T13921,U149,2021-04-09,expense,tagihan,tunai,jakarta,bayar cicilan HP,2021-04,4,Friday,False,2021,440000
T7898,U046,2021-04-09,expense,tagihan,bank_transfer,yogyakarta,bayar kartu kredit,2021-04,4,Friday,False,2021,475000
T13927,U050,2021-04-10,expense,tempat_tinggal,kartu,balikpapan,deposit awal sewa,2021-04,4,Saturday,True,2021,6319000
T4282,U056,2021-04-10,expense,makanan,tunai,bandung,pesan dim sum,2021-04,4,Saturday,True,2021,123000
T12191,U079,2021-04-11,income,lainnya,bank_transfer,unknown,beli kebutuhan pribadi,2021-04,4,Sunday,True,2021,211000
T8624,U061,2021-04-11,income,investasi,kartu,denpasar,top up investasi crypto,2021-04,4,Sunday,True,2021,2606000
T1017,U047,2021-04-13,expense,tempat_tinggal,tunai,palembang,bayar kontrakan,2021-04,4,Tuesday,False,2021,2461000
T8997,U071,2021-04-13,expense,hiburan,bank_transfer,medan,beli skin game,2021-04,4,Tuesday,False,2021,108000
T9762,U105,2021-04-13,income,lainnya,qris,surabaya,beli perlengkapan ibadah,2021-04,4,Tuesday,False,2021,183000
T8704,U118,2021-04-14,expense,makanan,ewallet,jakarta,beli jajanan pasar,2021-04,4,Wednesday,False,2021,79000
T7867,U065,2021-04-14,expense,transportasi,qris,balikpapan,bayar tol,2021-04,4,Wednesday,False,2021,49000
T12776,U019,2021-04-14,income,freelance,tunai,bandung,jasa desain logo,2021-04,4,Wednesday,False,2021,3396000
T12954,U068,2021-04-14,expense,transportasi,tunai,unknown,naik ojek online,2021-04,4,Wednesday,False,2021,183000
T9305,U006,2021-04-15,expense,makanan,ewallet,balikpapan,beli snack kantor,2021-04,4,Thursday,False,2021,48000
T4178,U030,2021-04-15,expense,tagihan,ewallet,yogyakarta,bayar kartu kredit,2021-04,4,Thursday,False,2021,475000
T4070,U018,2021-04-15,income,lainnya,tunai,jakarta,beli sabun dan sampo,2021-04,4,Thursday,False,2021,153000
T3217,U101,2021-04-16,expense,tagihan,qris,semarang,bayar tagihan gas,2021-04,4,Friday,False,2021,120000
T7147,U122,2021-04-16,expense,transportasi,kartu,denpasar,bayar parkir kantor,2021-04,4,Friday,False,2021,21000
T3220,U114,2021-04-16,expense,makanan,tunai,medan,makan di mcdonald,2021-04,4,Friday,False,2021,150000
T5060,U074,2021-04-16,expense,tagihan,qris,yogyakarta,tagihan provider bulan ini,2021-04,4,Friday,False,2021,86000
T3696,U109,2021-04-16,expense,tagihan,kartu,bandung,bayar tagihan listrik,2021-04,4,Friday,False,2021,263000
T0045,U128,2021-04-16,expense,tempat_tinggal,kartu,jakarta,iuran kebersihan lingkungan,2021-04,4,Friday,False,2021,66000
T11018,U085,2021-04-18,income,freelance,bank_transfer,jakarta,bayaran proyek freelance,2021-04,4,Sunday,True,2021,2863000
T3061,U140,2021-04-18,income,freelance,kartu,makassar,pendapatan proyek konten,2021-04,4,Sunday,True,2021,1232000
T3140,U033,2021-04-18,expense,transportasi,tunai,jakarta,bayar parkir kantor,2021-04,4,Sunday,True,2021,16000
T1746,U126,2021-04-18,expense,tempat_tinggal,bank_transfer,denpasar,bayar sewa apartemen,2021-04,4,Sunday,True,2021,6372000
T6861,U112,2021-04-18,expense,tagihan,qris,balikpapan,bayar BPJS ketenagakerjaan,2021-04,4,Sunday,True,2021,347000
T0474,U122,2021-04-18,expense,pendidikan,qris,semarang,beli aplikasi belajar,2021-04,4,Sunday,True,2021,150000
T10343,U103,2021-04-18,expense,hiburan,tunai,surabaya,sewa buku di perpus,2021-04,4,Sunday,True,2021,265000
T4043,U058,2021-04-18,expense,hiburan,tunai,yogyakarta,liburan akhir pekan,2021-04,4,Sunday,True,2021,641000
T3836,U013,2021-04-19,income,gaji,qris,balikpapan,pembayaran gaji karyawan,2021-04,4,Monday,False,2021,8831000
T5689,U147,2021-04-19,expense,tagihan,bank_transfer,surabaya,bayar tagihan air,2021-04,4,Monday,False,2021,121000
T2767,U031,2021-04-19,expense,makanan,kartu,surabaya,pesan gofood malam,2021-04,4,Monday,False,2021,47000
T8564,U011,2021-04-19,expense,tagihan,tunai,makassar,bayar paket data,2021-04,4,Monday,False,2021,142000
T11724,U100,2021-04-19,income,bonus,tunai,balikpapan,insentif penjualan,2021-04,4,Monday,False,2021,4849000
T7448,U011,2021-04-19,expense,tempat_tinggal,tunai,yogyakarta,bayar sewa apartemen,2021-04,4,Monday,False,2021,3937000
T5143,U031,2021-04-20,income,investasi,kartu,surabaya,beli SBN ritel,2021-04,4,Tuesday,False,2021,3049000
T9572,U099,2021-04-21,expense,tempat_tinggal,bank_transfer,yogyakarta,uang muka sewa kos,2021-04,4,Wednesday,False,2021,2375000
T1573,U047,2021-04-21,expense,pendidikan,kartu,jakarta,beli buku referensi,2021-04,4,Wednesday,False,2021,217000
T12300,U024,2021-04-21,expense,tempat_tinggal,qris,jakarta,iuran kebersihan lingkungan,2021-04,4,Wednesday,False,2021,130000
